,RUT_ENMASCARADO,PERS_SEXO,EDAD,COD_NACIONLD,CODUA,ANNIO_INGRESO,RAMA_EDUCACIONAL,REGION_ESTAB_EDUC,PROVINCIA_ESTAB_EDUC,COMUNA_ESTAB_EDUC,BEA,DIR_REGION,DIR_PROVINCIA,DIR_COMUNA,DIR_CIUDAD,GRUPO_DEPENDENCIA,ANNIO_EGRESO_E_MEDIA,PROM_NOTAS_E_MEDIA,PUNTAJE_NEM,PUNTAJE_RANKING,PTJE_LENGUAJE,PTJE_MATEMATICA,PTJE_HIST_CS_SOCIALES,PTJE_CIENCIAS,PROM_LENG_Y_MAT,PTJE_PONDERADO,LUGAR_LISTA,SITUACION_EGRESO_EDUCACIONAL,INGRESO_BRUTO_FAMILIAR,PROMEDIO_PRIMER_ANNIO,PROMEDIO_ALUMNO_EN_CARRERA,CANT_RAMOS_INSCRITOS_CARRERA,CANT_RAMOS_APROBADOS_CARRERA,CANT_RAMOS_PLAN_CARRERA,PORCENTAJE_AVANCE_CARRERA,CANT_RAMOS_OP2,CANT_RAMOS_OP3,CANT_RAMOS_OP4,DESERTA
1211,20268181,M,22.0,1.0,3353,2019,H1,REGION DE ANTOFAGASTA,TOCOPILLA,TOCOPILLA,,,,,,2.0,2017.0,5.4,513.0,520.0,547.0,403.0,,511.0,475.0,507.0,63.0,5.0,3.0,2.12,3.1,21,10,56,17.86,3,1,0,0
1212,20268181,M,22.0,1.0,3353,2019,H1,REGION DE ANTOFAGASTA,TOCOPILLA,TOCOPILLA,,,,,,2.0,2017.0,5.4,513.0,520.0,547.0,403.0,,511.0,475.0,507.0,63.0,5.0,3.0,2.12,3.1,21,10,56,17.86,3,1,0,0
1213,20268181,M,22.0,1.0,3353,2019,H1,REGION DE ANTOFAGASTA,TOCOPILLA,TOCOPILLA,,,,,,2.0,2017.0,5.4,513.0,520.0,547.0,403.0,,511.0,475.0,507.0,63.0,5.0,3.0,2.12,3.1,21,10,56,17.86,3,1,0,0
1214,20268239,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,6.23,667.0,746.0,558.0,570.0,,484.0,564.0,623.0,67.0,1.0,6.0,5.24,5.92,44,43,56,76.79,1,0,0,0
1215,20268239,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,6.23,667.0,746.0,558.0,570.0,,484.0,564.0,623.0,67.0,1.0,6.0,5.24,5.92,44,43,56,76.79,1,0,0,0
1216,20268239,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,6.23,667.0,746.0,558.0,570.0,,484.0,564.0,623.0,67.0,1.0,6.0,5.24,5.92,44,43,56,76.79,1,0,0,0
1217,20268239,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,6.23,667.0,746.0,558.0,570.0,,484.0,564.0,623.0,67.0,1.0,6.0,5.24,5.92,44,43,56,76.79,1,0,0,0
1218,20268308,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,EL LOA,CALAMA,,REGION DE ANTOFAGASTA,EL LOA,CALAMA,CALAMA,2.0,2017.0,6.5,723.0,815.0,510.0,596.0,,606.0,553.0,,0.0,1.0,8.0,5.58,6.07,44,44,56,78.57,0,0,0,0
1219,20268308,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,EL LOA,CALAMA,,REGION DE ANTOFAGASTA,EL LOA,CALAMA,CALAMA,2.0,2017.0,6.5,723.0,815.0,510.0,596.0,,606.0,553.0,,0.0,1.0,8.0,5.58,6.07,44,44,56,78.57,0,0,0,0
1220,20268308,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,EL LOA,CALAMA,,REGION DE ANTOFAGASTA,EL LOA,CALAMA,CALAMA,2.0,2017.0,6.5,723.0,815.0,510.0,596.0,,606.0,553.0,,0.0,1.0,8.0,5.58,6.07,44,44,56,78.57,0,0,0,0
1221,20268308,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,EL LOA,CALAMA,,REGION DE ANTOFAGASTA,EL LOA,CALAMA,CALAMA,2.0,2017.0,6.5,723.0,815.0,510.0,596.0,,606.0,553.0,,0.0,1.0,8.0,5.58,6.07,44,44,56,78.57,0,0,0,0
1222,20268323,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,6.0,788.0,850.0,616.0,704.0,,649.0,660.0,721.0,4.0,5.0,8.0,5.64,5.64,12,12,56,21.43,0,0,0,1
1223,20268323,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,6.0,788.0,850.0,616.0,704.0,,649.0,660.0,721.0,4.0,5.0,8.0,5.64,5.64,12,12,56,21.43,0,0,0,1
1224,20268323,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,6.0,788.0,850.0,616.0,704.0,,649.0,660.0,721.0,4.0,5.0,8.0,5.64,5.64,12,12,56,21.43,0,0,0,1
1225,20268323,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,6.0,788.0,850.0,616.0,704.0,,649.0,660.0,721.0,4.0,5.0,8.0,5.64,5.64,12,12,56,21.43,0,0,0,1
1226,20268337,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,3.0,2017.0,6.58,740.0,827.0,551.0,536.0,,506.0,543.5,,0.0,1.0,6.0,,6.26,11,11,56,19.64,7,0,0,1
1227,20268337,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,3.0,2017.0,6.58,740.0,827.0,551.0,536.0,,506.0,543.5,,0.0,1.0,6.0,,6.26,11,11,56,19.64,7,0,0,1
1228,20268337,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,3.0,2017.0,6.58,740.0,827.0,551.0,536.0,,506.0,543.5,,0.0,1.0,6.0,,6.26,11,11,56,19.64,7,0,0,1
1229,20268337,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,3.0,2017.0,6.58,740.0,827.0,551.0,536.0,,506.0,543.5,,0.0,1.0,6.0,,6.26,11,11,56,19.64,7,0,0,1
1230,20268443,F,22.0,1.0,3353,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGFASTA,2.0,2017.0,6.08,637.0,692.0,424.0,527.0,436.0,392.0,475.5,569.0,17.0,1.0,8.0,4.95,5.12,48,46,56,82.14,0,1,0,0
1231,20268443,F,22.0,1.0,3353,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGFASTA,2.0,2017.0,6.08,637.0,692.0,424.0,527.0,436.0,392.0,475.5,569.0,17.0,1.0,8.0,4.95,5.12,48,46,56,82.14,0,1,0,0
1232,20268443,F,22.0,1.0,3353,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGFASTA,2.0,2017.0,6.08,637.0,692.0,424.0,527.0,436.0,392.0,475.5,569.0,17.0,1.0,8.0,4.95,5.12,48,46,56,82.14,0,1,0,0
1233,20268443,F,22.0,1.0,3353,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGFASTA,2.0,2017.0,6.08,637.0,692.0,424.0,527.0,436.0,392.0,475.5,569.0,17.0,1.0,8.0,4.95,5.12,48,46,56,82.14,0,1,0,0
1234,20268445,F,22.0,1.0,3353,2019,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,5.58,534.0,534.0,580.0,631.0,530.0,529.0,605.5,559.0,18.0,1.0,3.0,4.28,4.28,10,7,56,12.5,0,0,0,1
1235,20268445,F,22.0,1.0,3353,2019,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,5.58,534.0,534.0,580.0,631.0,530.0,529.0,605.5,559.0,18.0,1.0,3.0,4.28,4.28,10,7,56,12.5,0,0,0,1
1236,20268445,F,22.0,1.0,3353,2019,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,5.58,534.0,534.0,580.0,631.0,530.0,529.0,605.5,559.0,18.0,1.0,3.0,4.28,4.28,10,7,56,12.5,0,0,0,1
1237,20268560,M,22.0,1.0,3353,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2017.0,5.2,455.0,455.0,415.0,338.0,,457.0,376.5,462.0,55.0,1.0,4.0,4.69,4.31,24,18,56,32.14,1,0,0,0
1238,20268560,M,22.0,1.0,3353,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2017.0,5.2,455.0,455.0,415.0,338.0,,457.0,376.5,462.0,55.0,1.0,4.0,4.69,4.31,24,18,56,32.14,1,0,0,0
1239,20268613,F,22.0,1.0,4111,2019,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,1.0,2017.0,6.03,626.0,631.0,588.0,636.0,,674.0,612.0,626.0,62.0,1.0,9.0,5.34,5.6,32,32,56,57.14,0,0,0,0
1240,20268613,F,22.0,1.0,4111,2019,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,1.0,2017.0,6.03,626.0,631.0,588.0,636.0,,674.0,612.0,626.0,62.0,1.0,9.0,5.34,5.6,32,32,56,57.14,0,0,0,0
1241,20268613,F,22.0,1.0,4111,2019,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,1.0,2017.0,6.03,626.0,631.0,588.0,636.0,,674.0,612.0,626.0,62.0,1.0,9.0,5.34,5.6,32,32,56,57.14,0,0,0,0
1242,20268627,M,22.0,1.0,3353,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,3.0,2017.0,5.2,455.0,455.0,336.0,429.0,,308.0,382.5,,0.0,1.0,5.0,4.4,3.42,15,10,56,17.86,9,1,0,0
1243,20268627,M,22.0,1.0,3353,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,3.0,2017.0,5.2,455.0,455.0,336.0,429.0,,308.0,382.5,,0.0,1.0,5.0,4.4,3.42,15,10,56,17.86,9,1,0,0
1244,20268787,M,22.0,1.0,3353,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,5.0,414.0,414.0,433.0,507.0,,545.0,470.0,,0.0,1.0,8.0,4.76,4.09,21,14,56,25.0,1,0,0,0
1245,20268787,M,22.0,1.0,3353,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,5.0,414.0,414.0,433.0,507.0,,545.0,470.0,,0.0,1.0,8.0,4.76,4.09,21,14,56,25.0,1,0,0,0
1246,20269043,M,22.0,1.0,4111,2019,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,MEJILLONES,,REGION DE ANTOFAGASTA,ANTOFAGASTA,MEJILLONES,MEJILLONES,3.0,2017.0,6.35,692.0,758.0,566.0,536.0,,545.0,551.0,647.0,35.0,1.0,7.0,3.1,3.1,7,5,56,8.93,0,0,0,1
1247,20269043,M,22.0,1.0,4111,2019,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,MEJILLONES,,REGION DE ANTOFAGASTA,ANTOFAGASTA,MEJILLONES,MEJILLONES,3.0,2017.0,6.35,692.0,758.0,566.0,536.0,,545.0,551.0,647.0,35.0,1.0,7.0,3.1,3.1,7,5,56,8.93,0,0,0,1
1248,20269043,M,22.0,1.0,4111,2019,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,MEJILLONES,,REGION DE ANTOFAGASTA,ANTOFAGASTA,MEJILLONES,MEJILLONES,3.0,2017.0,6.35,692.0,758.0,566.0,536.0,,545.0,551.0,647.0,35.0,1.0,7.0,3.1,3.1,7,5,56,8.93,0,0,0,1
1249,20269109,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,6.75,775.0,837.0,692.0,564.0,622.0,606.0,628.0,711.0,7.0,1.0,7.0,5.38,6.1,44,44,56,78.57,0,0,0,0
1250,20269109,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,6.75,775.0,837.0,692.0,564.0,622.0,606.0,628.0,711.0,7.0,1.0,7.0,5.38,6.1,44,44,56,78.57,0,0,0,0
1251,20269109,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,6.75,775.0,837.0,692.0,564.0,622.0,606.0,628.0,711.0,7.0,1.0,7.0,5.38,6.1,44,44,56,78.57,0,0,0,0
1252,20269109,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,6.75,775.0,837.0,692.0,564.0,622.0,606.0,628.0,711.0,7.0,1.0,7.0,5.38,6.1,44,44,56,78.57,0,0,0,0
1253,20269134,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,6.08,637.0,666.0,551.0,619.0,,615.0,585.0,619.0,74.0,1.0,9.0,5.69,5.83,42,42,56,75.0,0,0,0,0
1254,20269134,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,6.08,637.0,666.0,551.0,619.0,,615.0,585.0,619.0,74.0,1.0,9.0,5.69,5.83,42,42,56,75.0,0,0,0,0
1255,20269134,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,6.08,637.0,666.0,551.0,619.0,,615.0,585.0,619.0,74.0,1.0,9.0,5.69,5.83,42,42,56,75.0,0,0,0,0
1256,20269134,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,6.08,637.0,666.0,551.0,619.0,,615.0,585.0,619.0,74.0,1.0,9.0,5.69,5.83,42,42,56,75.0,0,0,0,0
1257,20269224,M,22.0,1.0,3353,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,5.88,595.0,595.0,558.0,481.0,,551.0,519.5,564.0,20.0,1.0,10.0,5.38,4.95,49,47,56,83.93,1,0,0,0
1258,20269224,M,22.0,1.0,3353,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,5.88,595.0,595.0,558.0,481.0,,551.0,519.5,564.0,20.0,1.0,10.0,5.38,4.95,49,47,56,83.93,1,0,0,0
1259,20269224,M,22.0,1.0,3353,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,5.88,595.0,595.0,558.0,481.0,,551.0,519.5,564.0,20.0,1.0,10.0,5.38,4.95,49,47,56,83.93,1,0,0,0
1260,20269224,M,22.0,1.0,3353,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,5.88,595.0,595.0,558.0,481.0,,551.0,519.5,564.0,20.0,1.0,10.0,5.38,4.95,49,47,56,83.93,1,0,0,0
1261,20269231,F,22.0,1.0,3353,2021,H2,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,3.0,2020.0,5.4,510.0,530.0,430.0,475.0,,390.0,452.5,480.0,0.0,1.0,,1.76,1.76,7,0,56,,0,0,0,0
1262,20269369,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,BEA,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,6.45,713.0,763.0,654.0,601.0,,625.0,627.5,680.0,17.0,1.0,2.0,6.15,6.43,44,44,56,78.57,0,0,0,0
1263,20269369,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,BEA,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,6.45,713.0,763.0,654.0,601.0,,625.0,627.5,680.0,17.0,1.0,2.0,6.15,6.43,44,44,56,78.57,0,0,0,0
1264,20269369,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,BEA,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,6.45,713.0,763.0,654.0,601.0,,625.0,627.5,680.0,17.0,1.0,2.0,6.15,6.43,44,44,56,78.57,0,0,0,0
1265,20269369,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,BEA,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,6.45,713.0,763.0,654.0,601.0,,625.0,627.5,680.0,17.0,1.0,2.0,6.15,6.43,44,44,56,78.57,0,0,0,0
1266,20269410,M,22.0,1.0,3353,2018,T1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,BEA,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,3.0,2017.0,6.18,658.0,727.0,424.0,448.0,398.0,371.0,436.0,785.0,4.0,1.0,7.0,5.3,5.39,48,46,56,82.14,2,0,0,0
1267,20269410,M,22.0,1.0,3353,2018,T1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,BEA,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,3.0,2017.0,6.18,658.0,727.0,424.0,448.0,398.0,371.0,436.0,785.0,4.0,1.0,7.0,5.3,5.39,48,46,56,82.14,2,0,0,0
1268,20269410,M,22.0,1.0,3353,2018,T1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,BEA,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,3.0,2017.0,6.18,658.0,727.0,424.0,448.0,398.0,371.0,436.0,785.0,4.0,1.0,7.0,5.3,5.39,48,46,56,82.14,2,0,0,0
1269,20269410,M,22.0,1.0,3353,2018,T1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,BEA,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,3.0,2017.0,6.18,658.0,727.0,424.0,448.0,398.0,371.0,436.0,785.0,4.0,1.0,7.0,5.3,5.39,48,46,56,82.14,2,0,0,0
1270,20269481,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,6.25,672.0,735.0,588.0,591.0,,582.0,589.5,642.0,39.0,1.0,10.0,5.88,6.28,44,44,56,78.57,0,0,0,0
1271,20269481,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,6.25,672.0,735.0,588.0,591.0,,582.0,589.5,642.0,39.0,1.0,10.0,5.88,6.28,44,44,56,78.57,0,0,0,0
1272,20269481,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,6.25,672.0,735.0,588.0,591.0,,582.0,589.5,642.0,39.0,1.0,10.0,5.88,6.28,44,44,56,78.57,0,0,0,0
1273,20269481,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,6.25,672.0,735.0,588.0,591.0,,582.0,589.5,642.0,39.0,1.0,10.0,5.88,6.28,44,44,56,78.57,0,0,0,0
1274,20269486,M,22.0,1.0,3353,2018,T1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,5.48,515.0,517.0,489.0,558.0,447.0,409.0,523.5,,0.0,1.0,4.0,4.34,4.2,46,37,56,66.07,3,0,0,0
1275,20269486,M,22.0,1.0,3353,2018,T1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,5.48,515.0,517.0,489.0,558.0,447.0,409.0,523.5,,0.0,1.0,4.0,4.34,4.2,46,37,56,66.07,3,0,0,0
1276,20269486,M,22.0,1.0,3353,2018,T1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,5.48,515.0,517.0,489.0,558.0,447.0,409.0,523.5,,0.0,1.0,4.0,4.34,4.2,46,37,56,66.07,3,0,0,0
1277,20269486,M,22.0,1.0,3353,2018,T1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,2.0,2017.0,5.48,515.0,517.0,489.0,558.0,447.0,409.0,523.5,,0.0,1.0,4.0,4.34,4.2,46,37,56,66.07,3,0,0,0
1278,20269550,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,1.0,2017.0,6.05,631.0,663.0,580.0,627.0,,596.0,603.5,622.0,71.0,1.0,8.0,5.38,6.1,44,44,56,78.57,0,0,0,0
1279,20269550,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,1.0,2017.0,6.05,631.0,663.0,580.0,627.0,,596.0,603.5,622.0,71.0,1.0,8.0,5.38,6.1,44,44,56,78.57,0,0,0,0
1280,20269550,F,22.0,1.0,4111,2018,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,1.0,2017.0,6.05,631.0,663.0,580.0,627.0,,596.0,603.5,622.0,71.0,1.0,8.0,5.38,6.1,44,44,56,78.57,0,0,0,0
